"","GeneID","PB357.02","PB357.07","PB357.09","PB357.12","PB357.16","PB357.18","PB357.19","PB357.20","PB357.21","PB357.22","PB357.28","PB357.29","PB358.01","PB358.04","PB358.05","PB358.07","PB358.08","PB358.12","PB358.13","PB358.18","PB358.19","PB358.25","PB358.28","PB358.29","PB358.32","PB358.33","PB358.34","PB358.39","PB358.42","PB358.43","PB358.50","PB358.57","PB359.03","PB359.06","PB359.19","PB359.22","PB359.25","PB359.29","PB359.33","PB359.41","PB359.42","PB359.49","PB359.51","PB359.55","PB359.56","PB359.57","PB359.64","PB359.65","PB359.66","PB359.67","PB359.70","PB359.73","PB359.83","PB359.84","PB359.86","PB359.87","PB359.88","PB359.90","PB360.02","PB360.07","PB360.08","PB360.09","PB360.13","PB360.15","PB360.18","PB360.21","PB360.22","PB360.24","PB360.26","PB360.32","PB360.36","PB360.41","PB360.42","PB360.45","PB360.46","PB360.49","PB360.50","PB360.52","PB360.53","PB360.57","PB360.59","PB360.70","PB360.75","PB360.76","PB360.83","PB360.86","PB360.88","PB360.93","PB360.94","PB361.01","PB361.02","PB361.11","PB361.15","PB361.21","PB361.23","PB361.24","PB361.25","PB361.28","PB361.37","PB361.39","PB361.43","PB361.44","PB361.48","PB361.59","PB361.62","PB361.63","PB361.67","PB361.69","PB361.70","PB361.73_ES_B","PB361.73","PB361.76","PB361.77","PB361.78","PB361.81","PB361.85","PB361.86","PB361.88","PB361.90_ES_B","PB361.91","PB361.94","PB362.07","PB362.09","PB362.11","PB362.13","PB362.40","PB362.45","PB362.56","PB362.57","PB362.65","PB362.73","PB363.02","PB363.07","PB363.08","PB363.47","PB363.55","PB364.50","PB364.73","PB364.86","PB365.13","PB365.22","PB365.33","PB365.38","PB365.45","PB365.46","PB365.47","PB366.02","PB366.03","PB366.07","PB366.15","PB366.18","PB366.21","PB366.41","PB366.43","PB366.44","PB366.51","PB366.72","PB366.78","PB366.80","PB366.87","PB367.06","PB367.10","PB367.19","PB367.26","PB367.45_ES_B","PB367.45","PB367.47","PB367.55","PB367.68","PB368.05","PB368.06","PB368.12","PB368.15","PB368.19","PB368.24","PB368.41","PB368.63","PB368.79","PB369.07","PB369.08","PB369.16","PB369.18","PB369.29","PB369.32","PB369.36"
"619","ENSMUSG00000093133",14.5128,14.4853,27.2353,16.2446,11.9184,14.4289,32.9168,13.6517,16.371,18.1792,17.7276,16.0873,39.4815,9.03,37.3537,11.977,7.6938,22.0562,20.1382,17.5985,17.8362,23.5806,35.3819,13.0769,21.3368,20.128,14.0286,22.6319,31.8528,22.1852,13.2457,7.6355,49.6382,53.3453,24.3863,28.014,26.7713,20.4907,38.9676,14.7799,15.4939,13.7889,32.0624,19.0609,59.41,74.7133,22.6265,27.4268,23.2095,41.984,14.7275,21.683,21.7222,12.5384,15.4771,16.7903,22.2545,14.5211,20.5749,22.3006,11.9381,20.0062,44.7992,19.8022,21.7282,35.8895,18.5007,68.7361,33.9693,22.3075,21.0294,12.6427,6.3564,21.9213,16.0537,14.0901,28.2504,30.6035,16.2639,58.0519,14.429,46.6103,15.5053,14.6106,49.1401,18.0789,32.0448,20.9748,17.2919,18.4173,28.7778,11.3564,23.8425,27.2629,19.7481,12.3188,29.4518,9.2484,29.1047,10.9445,18.3912,20.3962,12.728,9.7554,33.4636,25.9111,25.1076,34.735,4.7857,14.8635,32.0485,21.5877,10.5321,17.2681,9.8971,29.5583,21.5994,9.0615,5.4438,23.9635,18.3298,3.2715,17.0559,13.6086,11.619,13.517,9.1748,22.2884,36.6149,19.8108,13.2553,34.4143,16.7778,15.6149,12.4196,20.4762,59.5337,6.1897,12.9536,31.5957,24.8577,21.9026,18.7176,24.0739,7.6604,29.2776,15.03,19.5776,21.9772,15.3182,11.7558,15.5362,19.1679,20.5785,29.947,23.4421,16.9454,27.8967,12.8152,17.0893,18.3399,15.8188,39.7237,15.0904,10.0196,32.5541,19.8568,33.2966,34.4712,11.291,10.5616,13.9619,16.6362,26.1877,34.7881,20.1543,29.7549,18.8352,19.8566,10.3124,29.1146,30.6396,47.4303,28.0023,23.752
"620","ENSMUSG00000093178",4,3,2,5,4,2,4,5,4,4,3,1,8,4,4,0,2,3,12,6,6,3,8,2,0,2,8,4,2,3,3,7,4,21,5,8,5,5,8,6,5,7,8,1,2,4,8,2,7,11,3,6,2,6,0,2,3,5,3,3,3,6,5,2,6,5,4,3,4,2,8,2,3,0,3,8,7,4,6,3,7,8,6,5,1,4,3,3,6,4,3,2,7,3,5,12,9,1,4,2,1,6,7,2,3,5,5,3,5,1,3,0,4,7,4,1,2,2,1,6,4,0,4,2,3,1,4,3,3,2,4,4,8,5,7,7,14,5,1,2,3,13,1,2,1,3,2,7,5,7,9,4,5,1,4,1,6,4,6,7,2,5,14,4,1,8,3,7,2,5,1,7,10,1,4,14,6,8,2,1,6,3,9,6,1
"621","ENSMUSG00000093190",53.2042,4.5416,0,0,0,4.9365,0,1.0534,0,5.149,27.728,3.0302,1.5607,40.813,3.1572,0,36.4841,1.7407,1.0633,2.2341,52.0955,7.0486,2.9133,0,74.0107,13.8795,0,1.163,3.8471,5.6429,2.983,0,0,0,0,0,0,86.7766,9.0669,0,1.662,2.6712,0,47.0382,7.7996,5.7339,0,1.8232,3.598,9.4215,2.0457,49.7965,2.4491,39.7112,0,0,38.837,36.1484,2.3952,21.0699,3.5095,47.6364,3.5688,34.1476,0,4.787,2.2493,20.8672,52.1758,0,0,0,0,28.5193,34.4868,33.9957,5.0528,0,0,2.418,1.2096,0,5.8245,0,20.0548,61.0189,0.6177,46.0708,106.3003,0,3.1046,0,0,3.1938,0,0,0,49.477,1.152,5.5346,0,41.1648,0.7112,0,0,0,0,1.714,0,25.8775,64.0667,5.1407,0,1.7148,0,4.5916,0,1,0,5.6024,0,8.9444,5.6044,23.9806,2.6088,43.3414,49.6456,0.5649,0,56.7394,2.8157,6.0909,40.9444,2.8806,50.9773,0,0,0,0.5454,0,3.1904,100.3846,0,0.9119,44.1046,41.8566,0,41.1223,0,0,1,22.2983,43.5375,0,0,0,0,50.3271,48.4066,29.7459,0,0.8444,116.7875,6.8283,0,0,6.6236,5.8778,30.6319,41.271,0,0,0,0,51.917,0,0,4.7352,1.0802,2.7449,0,51.8212,102.9357,0,42.8597
"622","ENSMUSG00000093249",7.0099,8.5049,3.593,1.694,7.4842,4.2459,1.2632,7.0089,30.0783,1.0274,16.0978,24.7885,23.2051,2.4549,1.0244,2.1001,1.5125,15.8482,4.528,8.1499,4.1633,2.2125,20.3029,7.2012,14.7457,10.3071,9.1097,1.001,0,6.2428,8.2466,1.3973,1.769,16.2819,6.0311,9.9551,1.6052,1,2.8388,1.4792,6.2208,7.6704,2.1063,7.4086,2.9879,6.2872,4.0158,6.4965,2.0102,16.9705,3.5657,1.2651,1.1324,2.0964,11.2165,2.0003,5.8367,5.1074,7.5775,4.9511,11.5972,1.078,17.707,10.4723,4.2601,13.0225,1.672,33.8799,18.6229,5.2443,27.3858,2.2104,4.5487,3.29,1.6941,9.1257,0,9.8758,2.1407,2.1726,3.6328,3.8729,6.4577,2.5297,18.0696,6.3151,1.0271,10.3329,1.0267,0,7.9354,2.0343,1.3291,5.9607,0,8.705,3.7647,2.3769,14.5504,1.0077,18.0021,5.8586,2.1537,1.0478,4.8634,26.5332,2.8713,35.4578,10.0493,0,1.1422,11.1387,5.1232,3.0629,1.3007,9.3214,4.3125,3.4268,1.7183,14.9407,24.7761,3.1905,1.173,4.2388,5.0294,8.9471,19.0599,4.55,19.127,6.2143,3.1886,17.4842,0,11.06,1.0138,38.2582,44.1555,0,0,14.449,62.076,4.2988,2.3587,12.6385,9.2932,3.0472,2.7321,0,2,3.4127,1.0315,0,2.3969,1.0099,5.9953,1.0126,2.9595,4.0237,5.1349,1.5887,4.1426,5.1173,14.1597,0,1.0078,2.918,3.0823,92.2535,18.5996,0,3.0922,2.896,7.7163,2.2698,4.1052,1.1876,35.3078,3.3674,2.7567,0,1.4553,2.8898,5.3536,1.5568,4.3021
"623","ENSMUSG00000093262",1.1077,4.2395,0,5.0582,8.2369,4.9527,2.7539,0,8.6427,4.7138,0,2.2141,1.3686,3.5681,2.0064,0,0,1.0801,2.0672,4.4446,2.9078,0,7.7236,1.3288,4.6072,9.9425,0,1.0274,1.6014,1.2325,0,0,4.5132,3.0539,2.4159,3.2135,2.8913,6.1956,2.6903,13.5846,3.4525,3.7038,6.5788,7.2702,2.1037,1.0231,3.6167,0,5.6653,10.1628,1.003,2.4235,1.6735,2.666,1.4047,1.2657,4.1354,3.33,1.6484,2.507,5.5307,3.2525,2.5346,1.9453,7.7404,2.838,1.2689,7.594,0,0,3.6544,2.4917,1.3647,5.2227,5.9573,2.3808,4.6954,3.4467,4.8071,0,0,0,2.5822,2.8144,2.4496,2.598,0,0,8.5106,0,0,4.5984,1.1379,4.0197,3.6636,0,8.3935,3.1054,0,3.1987,0.0543,3.2686,3.6367,3.9352,0,2.8548,0,5.6913,1.7195,0,0,3.6436,0,4.1063,0,0,0,0.1486,0,0.0953,5.7365,0,7.3876,0,3.5779,4.3318,6.3914,4.196,2.4182,1.2389,0,3.8054,8.7818,1.8317,3.3609,3.5787,4.375,3.8159,0,2.7022,2.8347,10.7332,1.3415,0,1.4163,0.1255,3.7454,2.2737,1.8271,5.3011,3.2577,0,9.177,1.0405,3.1544,2.0599,1.441,3.0532,3.4026,5.7411,1.3152,1.4644,6.4474,7.9412,2.8273,11.2861,10.3723,11.0057,3.8557,1.7031,10.4107,1.7929,4.5295,6.8385,0,16.3858,7.7088,3.4825,4.5117,2.7734,0,3.0514,2.6162,3.2083,1.9516
"624","ENSMUSG00000093264",6.6057,29.4577,28.7011,12.7741,15.6645,12.4276,35.8018,15.4655,20.733,16.8019,4.2767,19.9598,34.7286,25.1965,14.9678,14.0026,16.6135,9.1625,30.5345,18.8344,38.7172,36.2843,21.4553,17.7167,30.6113,30.0277,14.2904,22.5088,39.6966,50.7123,10.5876,8.2402,129.2163,25.6976,52.7055,37.9641,24.3618,82.1812,18.7834,15.3904,12.5937,13.5342,33.7638,32.0163,17.4223,52.9569,17.8639,9.8911,28.1746,32.6929,22.8891,14.5138,19.2245,24.7653,19.1337,25.6487,19.7574,36.2113,27.8726,24.6299,29.2171,23.9258,22.6285,19.8792,27.2531,58.2894,16.6904,32.8705,32.0558,30.1848,73.9993,21.3405,22.1499,7.6542,7.1178,30.3492,36.1902,27.108,17.1344,40.3715,28.1701,29.0907,8.8192,12.0454,16.2618,30.0499,23.2426,29.8721,49.8659,11.1315,10.9442,21.9972,13.1114,38.7958,32.5431,47.1824,36.5435,8.9394,16.9783,5.0959,27.8213,11.1469,6.0856,22.4772,48.5055,22.3656,37.0278,42.5061,13.2512,24.2461,45.8405,14.1379,13.7385,14.7127,19.4885,20.2964,9.5559,21.1142,2.2028,21.7659,16.6231,3.0707,28.8219,20.0733,31.8087,34.826,15.8178,5.3261,52.9011,12.9806,14.5871,15.3538,34.9725,24.1106,10.9256,25.3353,81.8612,24.973,27.0073,26.6063,24.2644,41.7678,8.7316,40.43,29.5878,23.7148,17.8672,30.4954,30.7832,8.8767,22.2952,15.9785,9.8976,34.5019,33.3727,18.6742,29.4902,5.6409,27.7804,32.0863,5.6942,7.2934,40.4663,25.2123,33.5677,85.5203,12.4392,28.9794,29.1172,30.754,20.1142,17.4501,13.9586,58.1839,14.2442,13.99,30.1536,18.3247,32.4237,13.5471,36.1593,30.6315,82.7322,32.7928,23.8296
"625","ENSMUSG00000093274",9.5023,0,12.4098,6.9832,14.2691,10.3566,0.0604,14.982,13.3245,13.0238,23.448,16.7848,32.3716,12.0784,6.9752,0.036,12.8846,15.7876,0,16.4849,8.5874,24.3759,12.1332,8.436,13.0659,35.9999,18.9054,15.5247,5.1141,39.7725,11.1419,7.4975,0.0351,0.0486,13.7178,13.6877,11.8178,20.0141,9.7575,16.9326,6.704,12.2707,26.7404,18.2696,10.637,12.792,9.2078,12.4975,10.5394,17.8615,5.8118,10.9774,12.2255,14.6003,30.74,11.271,8.735,13.0244,17.6238,7.3371,32.5455,23.4057,10.5087,19.8195,27.7894,31.7113,8.1339,16.8578,0.0661,16.2612,17.9416,13.4759,10.1787,11.7007,11.5983,21.0967,7.8479,29.6297,16.6786,10.8035,9.9714,19.2444,15.9327,12.2242,8.0686,9.7385,27.6293,17.0149,17.1523,9.8146,21.526,14.8697,21.1483,10.2371,5.7665,6.1169,5.0721,14.6113,17.9977,15.2809,36.6148,19.9928,8.021,0,12.5837,5.3863,6.9519,11.8599,16.458,2.1243,5.9894,19.4667,7.6597,15.4175,5.9768,14.6595,2.7226,8.8902,1.3854,26.7598,25.606,1.3245,9.8988,11.7587,6.6977,23.4056,24.1654,12.9694,36.3116,18.2758,23.2314,13.3476,9.4339,12.0592,15.3518,11.8111,21.509,10.9951,7.1695,4.8542,10.4176,15.184,24.2756,4.3256,24.4078,12.0423,0,13.1757,8.868,16.3058,6.0299,0.0576,11.2794,6.8725,6.1773,3.4525,13.3099,9.4687,0.1933,16.2079,0.0702,11.6136,0.1391,4.8067,8.2918,29.0874,22.9089,27.1539,2.6567,16.751,11.9049,7.4512,13.0701,11.9863,25.9632,13.8923,0.1255,10.7226,10.1362,15.4026,4.3582,7.536,25.547,11.2687,12.8608
"626","ENSMUSG00000093345",5.9475,14.9533,13.1477,3.7739,3.656,14.9345,3.5707,5.3197,32.1937,0,2.2985,4.9476,5.9637,5.9764,0,4.8598,3.0158,2.3507,7.5882,3.4514,1.2979,4.8286,6.3736,5.0861,8.8979,10.881,3.6345,7.2682,2.9619,12.7226,0,3.437,8.8966,10.2875,8.3814,0,5.347,3.5062,8.5437,14.8967,9.8762,11.8903,0,6.0386,13.7577,9.3808,10.2261,3.1504,4.8292,6.0354,9.4029,5.3636,0,3.5926,3.5745,8.5926,9.1128,11.5397,0,2.8233,10.7141,8.6562,7.2733,3.4133,8.2655,12.38,5.3376,47.5058,3.4585,4.4726,4.2214,1.1911,0,7.8215,5.5182,3.7111,2.4275,6.8499,0,4.3715,5.8285,3.3078,11.7162,0,5.2321,11.0283,4.3406,2.4335,4.8804,8.9363,6.0116,9.0717,0,0,4.9183,5.3611,26.4035,8.5726,7.7532,11.8732,13.8359,2.1743,2.2615,3.9844,4.9458,6.586,5.9021,5.3602,2.9498,0.47,1.8462,6.6992,1.4786,5.0643,0,12.0686,6.5142,10.4506,0,13.8938,14.3502,0,25.0754,8.7727,4.9901,1.7864,6.4034,0,5.9693,0.879,4.8505,0,1.8151,3.0864,3.1057,18.8211,21.316,10.2363,0,8.6811,12.4309,32.9817,3.2537,9.1777,3.0285,5.7931,19.285,1e-04,3.9618,2.0827,4.4656,2.3721,9.9079,6.5009,8.1295,2.9055,0.6617,0,1.6808,8.9959,0,10.47,8.0225,4.7211,2.2709,7.1052,4.6027,12.0171,3.1529,0.0376,6.5221,8.1538,0,6.9822,11.0686,15.9156,5.5394,4.7926,8.3938,1.9292,0,9.3622,2.154,0,0
"627","ENSMUSG00000093355",1.7988,8.4972,16.6565,3.9625,3.0167,10.0607,4.4919,4.8211,0.6508,2.9313,4.2881,0.9563,5.904,13.5842,10.4173,2.1357,2.5542,8.6052,5.1471,7.2382,7.4832,26.8929,3.8879,11.2388,8.2465,6.6335,3.1942,2.6688,12.0309,9.3606,3.4776,4.3425,6.4611,15.3803,6.5058,9.5284,5.7668,13.4698,13.5868,0.0627,15.6034,25.5502,10.4539,6.3843,6.6959,5.316,5.7124,7.8453,6.0129,14.0086,0.2655,6.2255,5.1973,6.5891,4.4135,5.341,8.8105,9.2343,5.2551,4.6437,5.7564,37.998,5.9277,18.0672,15.1951,13.9976,5.7968,5.4067,7.1193,9.1883,14.659,5.7965,6.7136,10.5073,8.7334,16.2833,17.1208,3.3944,10.931,9.5738,11.3781,9.3392,14.7225,12.0829,9.8538,2.6583,9.0079,5.3413,0,4.0027,10.5069,5.9887,4.9937,10.9046,13.5212,11.4797,7.6667,5.3666,13.3636,8.0927,2.195,1.7158,17.2956,12.0013,7.5372,14.2311,14.0173,0.1002,21.8763,6e-04,10.9073,6.5142,10.6782,11.8082,2.7948,3.1127,5.3359,1.6526,3.129,8.8645,0,2.7254,5.1893,2.5335,8.8705,1.3968,3.9039,9.4441,6.7617,2.3473,6.6557,8.4265,6.6461,11.7767,3.9546,8.5389,17.1616,16.4214,7.2224,6.6547,4.8864,54.5597,0.0119,2.9958,8.7132,16.3919,6.9028,19.4121,5.6851,3.9251,11.0237,7.777,1.9436,8.5947,12.9345,2.9055,8.7432,0.1545,19.5987,0.0538,0.7276,2.903,28.7534,0,7.1229,15.9808,8.0708,5.9401,5.4585,8.2851,18.1518,20.4634,0.3448,15.1679,10.585,3.3767,9.1406,7.709,6.303,7.9116,10.5899,21.5677,9.6117,5.1385,8.101
"628","ENSMUSG00000093358",0,6.5752,9.1605,1.6359,0.3233,5.4681,1.3224,3.596,3.7055,4.086,5.5997,5.2927,4.3918,6.0496,3.7274,1.8944,1.7716,0.8391,3.4107,1.4861,6.1674,2.5818,5.5056,1.5776,3.6396,3.1373,5.6654,7.6412,0.65,6.671,1.7164,1.7092,12.5536,7.5146,5.2479,4.2784,2.5806,9.6279,3.3619,3.7971,0.6764,9.2188,3.4099,7.2607,0.7513,10.2236,5.5166,6.5916,9.4364,5.855,3.4087,4.4687,4.5431,5.297,0.4124,0.4284,0.7373,1.2957,7.6143,1.4577,8.2168,3.4996,1.4045,1.2583,6.9578,8.073,2.5455,11.3698,5.2513,8.1276,8.1647,5.2705,5.3584,0,1.3588,4.4331,1.8786,4.1921,0.4485,6.289,4.4354,7.1194,2.4788,1.4978,1.647,1.349,1.2611,4.3958,3.1289,1.6807,0,4.2937,1.6219,3.4285,4.5504,9.4897,6.5858,0.5089,4.5751,3.5731,0.3245,0,3.6268,4.7519,4.4996,2.6119,4.5207,2.4896,1.5029,3.2063,6.6117,0.4495,0.6831,1.484,1.5605,2.5276,1.8373,5.3377,0.789,0.4746,0.807,0,7.2617,0.7614,7.3875,1.3892,0,1.7376,7.9711,2.6684,5.5066,4.5381,3.2363,5.4471,1.5314,1.4516,17.6349,4.3397,3.5429,5.4069,4.2937,10.2164,0.6338,3.5293,2.9186,0.8264,0.1864,4.3711,3.6853,2.6045,7.4578,1.798,4.54,0.6705,7.6332,0.7291,0.6891,0.7231,4.3329,3.1977,0,0,9.2027,5.5582,7.2244,15.2891,6.1682,0.494,10.4969,2.4778,1.5308,7.453,2.4724,6.3627,3.4976,1.6061,11.9808,7.4216,5.2718,0.6983,7.4372,4.1479,14.4291,4.5436,2.4658
"629","ENSMUSG00000093359",0,0,0.0388,0.0456,0,0.0326,0.0604,0,0.1863,0,0,0.0448,0.1289,0.1412,0.1478,0.0721,0.0753,0,0,0.134,0,0,0,0,0,0.1297,0,0,0.07,0.1424,0.0342,0,0.0702,0.0486,0,0,0.0743,0.0351,0.0772,0,0,0.1312,0.0524,0,0.1373,0.0719,0.0367,0,0.0759,0.1833,0.0695,0.1393,0.0659,0.0519,0,0.0664,0,0,0,0,0.1932,0,0.018,0,0,0.1508,0.1424,0.2225,0.0661,0.0737,0.0738,0,0.1047,0,0.2042,0.1404,0,0,0.294,0,0,0,0.0684,0,0,0,0,0,0,0,0.2034,0.2303,0.0738,0.1328,0.0739,0,0.0683,0.075,0,0,0.0433,0.222,0,0,0.0692,0,0.071,0.0566,0.1535,0,0.2058,0,0,0.1345,0.0585,0,0.0664,0,0,0,0.0736,0.0714,0,0,0,0,0,0,0.0684,0,0,0.0736,0.0646,0,0.28,0.0602,0.2651,0.0641,0.1538,0.0734,0.0751,0,0.062,0,0,0,0,0,0.1889,0,0,0.0576,0,0,0,0,0,0,0.1933,0.229,0.0702,0,0.1391,0.0463,0.0741,0.074,0.2088,0,0,0,0.0665,0,0,0.1356,0.0666,0.0709,0.1255,0.1424,0.0603,0,0,0,0.1336,0,0.0669
"630","ENSMUSG00000093363",4.0743,2.3614,2.0612,3.5121,11.0094,5.1665,1.8859,0,4.313,3.3552,6.6126,0,6.3249,7.5154,3.7169,0,0,3.6636,5.5036,5.6792,3.8903,7.079,2.2713,7.3017,4.396,1.5569,0,1.8116,3.8055,7.7776,2.4852,1.8121,6.3235,12.4982,3.1635,0,5.8953,13.6496,11.2927,4.3754,0,0,0,2.6683,0,5.6984,10.0521,0.5538,6.1846,8.5226,3.1663,3.4442,3.4242,0,0,0,2.8687,1.7004,6.8605,2.8835,6.7348,4.2844,8.8837,2.6159,0,1.5613,0,12.1274,1.2121,3.1447,0,0,4.1131,11.2616,5.3773,9.2361,2.116,6.6873,6.3638,2.5161,0,0.4342,3.4094,1.9055,2.1752,7.073,3.2603,8.0095,2.6268,5.0501,6.6263,5.557,0,4.7864,1.5732,4.1121,3.8032,7.3184,3.2652,4.4906,13.712,5.3737,4.4357,0.4804,2.0177,6.4644,0.3292,4.3858,0,3.5319,6.3238,5.7042,3.7345,4.2161,0,4.7927,3.6342,3.3755,1.6362,2.9786,8.2175,1.5318,15.4461,0,4.2826,1.177,3.9349,3.7534,0,0,0,0,3.6464,0,12.0262,3.8985,4.1855,4.0866,0,4.4594,16.3068,5.549,0,5.594,0,6.0649,1.8579,0,3.5442,3.6137,1.4592,1.9522,0,0,2.0458,4.6729,2.433,3.6171,9.9334,12.6656,0,4.7996,3.9731,2.6666,1.6869,0,0.0189,9.1141,5.9658,4.5569,3.2491,8.652,2.4831,5.36,2.4899,11.8866,7.3703,2.464,3.1575,0,4.2151,0,8.9088,3.2555,6.9535
"631","ENSMUSG00000093404",2.2562,9.7325,1.8731,1.486,2.4751,1,5.7231,5.7612,7.21,4.9707,0.2625,4.5487,6.6645,3.6519,0,3.6958,0,0.5791,3.8292,2.1763,4.2738,4.2492,4.4064,2.4544,4.5341,4.9017,1.3134,2.3931,0.2174,7.7871,2.3865,3.5914,8.6965,9.2198,7.2836,1.5768,4.6759,4.3352,3.0809,4.2087,0.4338,8.9168,9.6964,1.717,9.6425,4.3924,1.331,1.4382,2.681,7.7597,1.6954,5.8679,2.9183,3.4504,5.8882,4.9196,7.6587,1.0163,5.2333,1.9854,1.7988,12.5235,2.0591,0,3.3784,6.6677,1.3704,14.8772,3.6596,2.7276,11.0292,4.7391,0,1.1377,0,1.9496,3.6911,6.0349,2.9409,6.3054,0.713,10.7011,2.7765,2.1912,4.1622,1.0764,3.372,4.3452,7.0771,4.8381,5.1546,0,2.8041,2.8422,0.5254,10.4492,7.1516,4.0011,9.1305,3.9991,3.0682,1.4485,10.5577,4.5959,8.3342,6.5884,10.2897,7.0177,1.0232,0,8.9084,1.53,3.5072,3.8432,0.4267,3.167,8.3372,1.9136,0.9765,2.4888,1.6533,1.8968,5.604,2.5128,7.1698,3.4029,5.1915,5.5656,1.3622,5.6911,3.4346,0,4.6754,3.6392,0.9773,2.8198,10.0772,2.2747,5.6936,7.2906,5.7806,8.9874,2.2976,2.0548,1.0388,9.4749,0,0,3.1611,1.6124,3.2537,2.6045,2.5406,1.2246,9.536,3.214,2.5648,6.009,4.4059,2.9834,1.5403,4.8836,13.2564,2.8166,0,7.8609,8.3426,5.8884,0.4956,1.8234,2.0781,1.0189,5.8072,1.019,6.7701,8.1998,13.8874,7.7497,7.6966,2.9199,6.5301,8.2454,13.4534,1.2493,0.9543
"632","ENSMUSG00000093413",0,3.7785,3.8397,0,0.1257,0.4343,2.8473,2.6713,0,3.0892,0.412,1.6123,1.5679,1,6,0,1.0077,0,2,0,0,0,1,0,0,1,0,0,1,3.5548,0,0,0,2.8491,1,0,1,2,5.3606,1,1,1.7198,3.9392,1,1,0,0,5.9124,2.6417,2.7237,0,0.8224,0.0322,1,1.8218,0,0,0,1,0,0.7245,2e-04,1,2.272,0,2.6367,5.9185,5.4495,0,0,1,0,0,0,3.9748,0,0.714,2.852,0,0.3487,0,0,0,0,0,2.6941,0.1571,0.6767,1,0,2.7332,3.8783,0.1197,0,0,0,1.6573,0.1206,0,1,7.6358,1,1.8692,0,1.6811,4,3.3748,1.4751,1,0,1.5352,0,0.1712,0,0,2.4201,2,2,0,1,0,0,0,0.4284,4.7938,0,1,0,2.5015,1,0,0,1,3.7772,0,0.4372,5.7515,4.4057,0.6512,2.6228,1,1.7397,0,2.926,1.873,0.6794,2,2,1.0266,0.7066,2,1,2,1,3.1556,1.6746,1,0,0,0,0,0,2.8147,1,3,2.6562,1e-04,1,2.0726,0,1,0.6913,0,3.3274,2.3864,0,1.773,2.8141,2.919,1.6768,3.9404,2.6411,3,0,1.6774
"633","ENSMUSG00000093484",17.2719,0.0147,135.3154,17.0388,11.8988,7.6974,0.0154,28.0773,25.92,131.3325,0.7564,59.7764,20.9948,123.8136,74.8923,18.5499,5.3878,0,14.6491,13.1365,1.7605,127.2446,0.4081,41.065,3.5416,61.63,84.2976,86.0068,97.552,172.0332,0,85.4076,0,29.2522,10.9897,0.7525,59.5554,0,85.1621,4.086,89.6214,71.004,9.706,52.7257,79.6518,4.0593,6.2438,72.0636,37.7039,134.0339,105.226,70.4945,8.062,119.903,100.1472,93.0179,6.9278,139.8598,51.1732,1e-04,0,166.3482,0,86.2655,22.2948,0,16.3672,108.0658,60.5254,33.2234,146.9707,55.3864,15.5411,54.7517,107.3319,139.5591,15.4383,73.3692,0,111.3945,41.965,1.9202,123.9566,23.0912,125.146,81.8259,17.6396,105.5797,91.4573,23.1798,83.1685,93.184,40.6304,94.0018,7.1212,10.8898,9.5333,20.3657,78.9395,118.8201,30.4796,61.859,9.7558,0,0.0081,1e-04,22.7051,26.6937,92.527,14.5014,14.7179,0,93.8302,5.1224,13.5229,4.2932,23.2005,51.9672,16.9259,74.9845,8.4052,15.6445,75.0174,44.0702,0,78.9158,0,68.0093,125.6159,22.462,70.2345,0,5e-04,0,28.3163,2.2177,182.2098,0,0,0,64.0606,1.7453,0,2.5573,18.5249,0.4192,22.905,16.6786,90.7167,46.5453,0.0118,7e-04,2e-04,2.4662,0.0013,47.5673,161.1892,47.7019,24.1349,20.8759,0,68.8104,195.5828,6.9916,43.4926,12.5068,109.8158,1.8156,20.8036,32.0182,1.4671,16.468,1e-04,0.0659,10.5609,11.3659,43.6247,0.1243,0,16.0449,0.004,4.1757,36.2617,11.7582,23.4862
